Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque,CC_Battery,Torque_Nm,Seats_Clean,Price,Power_Speed_Ratio
Nissan,Skyline 400R,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.5,"$70,000 ",Petrol,5,475 Nm,2997.0,475.0,5.0,70000.0,1.6
Nissan,Infiniti G37*,3.7L V6,3696 cc,328.0,250.0,5.5,"$42,000 ",Petrol,5,365 Nm,3696.0,365.0,5.0,42000.0,1.312
Nissan,Patrol Black Edition,5.6L V8,5552 cc,400.0,200.0,6.5,"$85,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,85000.0,2.0
Nissan,Ariya Empower+,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$68,000 ",Electric,5,600 Nm,2500.0,600.0,5.0,68000.0,1.945
Nissan,Datsun 510 (Classic),1.6L Inline-4,1595 cc,96.0,175.0,10.2,"$25,000 ",Petrol,4,135 Nm,1595.0,135.0,4.0,25000.0,0.5485714285714286
Nissan,200SX,2.0L Turbo Inline-4,1998 cc,200.0,240.0,7.2,"$30,000 ",Petrol,4,265 Nm,1998.0,265.0,4.0,30000.0,0.8333333333333334
Nissan,300ZX,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9,"$50,000 ",Petrol,4,384 Nm,2960.0,384.0,4.0,50000.0,1.2
Nissan,R390 GT1 Road Car,3.5L Twin-Turbo V8,3495 cc,550.0,354.0,3.3,"$1,000,000 ",Petrol,2,637 Nm,3495.0,637.0,2.0,1000000.0,1.5536723163841808
Nissan,Figaro,1.0L Turbo Inline-4,987 cc,76.0,170.0,12.8,"$20,000 ",Petrol,4,103 Nm,987.0,103.0,4.0,20000.0,0.4470588235294118
Nissan,Hardbody Truck,2.4L Inline-4,2389 cc,134.0,160.0,10.6,"$25,000 ",Petrol,5,206 Nm,2389.0,206.0,5.0,25000.0,0.8375
Nissan,Atlas,3.0L Inline-4 Diesel,2999 cc,130.0,130.0,18.0,"$35,000 ",Diesel,3,300 Nm,2999.0,300.0,3.0,35000.0,1.0
Nissan,Clipper,660cc Inline-3,659 cc,48.0,110.0,18.5,"$10,000 ",Petrol,4,62 Nm,659.0,62.0,4.0,10000.0,0.43636363636363634
Nissan,NV200,2.0L Inline-4,1998 cc,131.0,140.0,14.0,"$28,000 ",Petrol,7,188 Nm,1998.0,188.0,7.0,28000.0,0.9357142857142857
Nissan,Violet,1.8L Inline-4,1770 cc,85.0,155.0,13.8,"$18,000 ",Petrol,5,130 Nm,1770.0,130.0,5.0,18000.0,0.5483870967741935
Nissan,Bluebird Z,2.0L Inline-4,1998 cc,140.0,190.0,11.0,"$23,000 ",Petrol,5,180 Nm,1998.0,180.0,5.0,23000.0,0.7368421052631579
Nissan,Stanza Wagon,2.4L Inline-4,2389 cc,138.0,160.0,12.0,"$22,000 ",Petrol,7,205 Nm,2389.0,205.0,7.0,22000.0,0.8625
Nissan,180SX,2.0L Turbo Inline-4,1998 cc,205.0,240.0,6.8,"$35,000 ",Petrol,4,275 Nm,1998.0,275.0,4.0,35000.0,0.8541666666666666
Nissan,Sunny California,1.6L Inline-4,1597 cc,110.0,170.0,11.0,"$18,000 ",Petrol,5,140 Nm,1597.0,140.0,5.0,18000.0,0.6470588235294118
Nissan,Patrol Warrior,5.6L V8,5552 cc,428.0,205.0,6.3,"$95,000 ",Petrol,7,580 Nm,5552.0,580.0,7.0,95000.0,2.0878048780487806
Nissan,Pathfinder Armada Platinum,5.6L V8,5552 cc,400.0,190.0,6.8,"$70,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,70000.0,2.1052631578947367
Nissan,Rogue Sport SL,2.0L Inline-4,1998 cc,141.0,190.0,9.0,"$32,000 ",Petrol,5,195 Nm,1998.0,195.0,5.0,32000.0,0.7421052631578947
Nissan,X-Trail Platinum Edition,1.5L Turbo Hybrid,1497 cc,204.0,190.0,8.0,"$46,000 ",Hybrid,5,305 Nm,1497.0,305.0,5.0,46000.0,1.0736842105263158
Nissan,Qashqai e-Power,1.5L Hybrid,1497 cc,187.0,200.0,7.5,"$40,000 ",Hybrid,5,330 Nm,1497.0,330.0,5.0,40000.0,0.935
Nissan,GT-R Egoist,3.8L Twin-Turbo V6,3799 cc,565.0,315.0,2.8,"$220,000 ",Petrol,2,637 Nm,3799.0,637.0,2.0,220000.0,1.7936507936507937
Nissan,Infiniti M45*,4.5L V8,4494 cc,325.0,250.0,5.8,"$50,000 ",Petrol,5,451 Nm,4494.0,451.0,5.0,50000.0,1.3
Nissan,Skyline 50th Anniversary,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.5,"$75,000 ",Petrol,5,475 Nm,2997.0,475.0,5.0,75000.0,1.6
Nissan,Ariya Dual Motor AWD,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$70,000 ",Electric,5,600 Nm,2500.0,600.0,5.0,70000.0,1.945
Nissan,Patrol Legend Edition,5.6L V8,5552 cc,428.0,205.0,6.3,"$95,000 ",Petrol,7,580 Nm,5552.0,580.0,7.0,95000.0,2.0878048780487806
Nissan,Datsun 240Z (Classic),2.4L Inline-6,2393 cc,151.0,210.0,8.0,"$45,000 ",Petrol,2,198 Nm,2393.0,198.0,2.0,45000.0,0.719047619047619
Nissan,100NX,1.6L Inline-4,1597 cc,110.0,185.0,9.6,"$18,000 ",Petrol,4,135 Nm,1597.0,135.0,4.0,18000.0,0.5945945945945946
Nissan,Cedric Special Edition,3.0L V6,2960 cc,250.0,225.0,8.5,"$60,000 ",Petrol,5,330 Nm,2960.0,330.0,5.0,60000.0,1.1111111111111112
Nissan,300ZX Turbo,3.0L Twin-Turbo V6,2960 cc,300.0,250.0,5.9,"$55,000 ",Petrol,4,384 Nm,2960.0,384.0,4.0,55000.0,1.2
Nissan,Silvia S15 Spec-R,2.0L Turbo Inline-4,1998 cc,250.0,240.0,5.6,"$35,000 ",Petrol,4,300 Nm,1998.0,300.0,4.0,35000.0,1.0416666666666667
Nissan,NV400,2.3L Inline-4 Diesel,2298 cc,135.0,150.0,15.0,"$40,000 ",Diesel,3,360 Nm,2298.0,360.0,3.0,40000.0,0.9
Nissan,Titan Warrior,5.6L V8,5552 cc,400.0,180.0,7.0,"$55,000 ",Petrol,5,560 Nm,5552.0,560.0,5.0,55000.0,2.2222222222222223
Nissan,Caravan Coach,2.5L Inline-4 Diesel,2498 cc,127.0,140.0,14.0,"$30,000 ",Diesel,7,260 Nm,2498.0,260.0,7.0,30000.0,0.9071428571428571
Nissan,Serena e-Power,1.2L Hybrid,1198 cc,134.0,160.0,12.0,"$35,000 ",Hybrid,7,320 Nm,1198.0,320.0,7.0,35000.0,0.8375
Nissan,Elgrand,3.5L V6,3498 cc,280.0,200.0,8.5,"$50,000 ",Petrol,7,344 Nm,3498.0,344.0,7.0,50000.0,1.4
Nissan,Datsun 510,1.6L Inline-4,1595 cc,96.0,175.0,10.2,"$25,000 ",Petrol,4,135 Nm,1595.0,135.0,4.0,25000.0,0.5485714285714286
Nissan,Prairie,2.0L Inline-4,1998 cc,120.0,175.0,11.0,"$18,000 ",Petrol,5,170 Nm,1998.0,170.0,5.0,18000.0,0.6857142857142857
Nissan,Pulsar GTI-R,2.0L Turbo Inline-4,1998 cc,230.0,225.0,6.0,"$30,000 ",Petrol,5,280 Nm,1998.0,280.0,5.0,30000.0,1.0222222222222221
Nissan,Almera Tino,1.8L Inline-4,1769 cc,114.0,180.0,12.5,"$15,000 ",Petrol,5,160 Nm,1769.0,160.0,5.0,15000.0,0.6333333333333333
Nissan,Lucino,1.6L Inline-4,1597 cc,115.0,185.0,10.5,"$12,000 ",Petrol,5,150 Nm,1597.0,150.0,5.0,12000.0,0.6216216216216216
Nissan,Rasheen,1.5L Inline-4,1497 cc,105.0,165.0,13.0,"$10,000 ",Petrol,5,135 Nm,1497.0,135.0,5.0,10000.0,0.6363636363636364
Nissan,Mistral,2.7L Turbo Diesel,2663 cc,125.0,160.0,12.5,"$25,000 ",Diesel,7,260 Nm,2663.0,260.0,7.0,25000.0,0.78125
Nissan,Patrol Y60,4.2L Inline-6,4169 cc,155.0,160.0,12.0,"$45,000 ",Diesel,7,330 Nm,4169.0,330.0,7.0,45000.0,0.96875
Nissan,X-Trail GT,2.0L Turbo Inline-4,1998 cc,280.0,215.0,6.4,"$38,000 ",Petrol,5,310 Nm,1998.0,310.0,5.0,38000.0,1.302325581395349
Nissan,Terrano Regulus,3.3L V6,3275 cc,170.0,175.0,10.0,"$28,000 ",Petrol,5,290 Nm,3275.0,290.0,5.0,28000.0,0.9714285714285714
Nissan,President,4.5L V8,4494 cc,280.0,210.0,7.5,"$70,000 ",Petrol,5,400 Nm,4494.0,400.0,5.0,70000.0,1.3333333333333333
Nissan,Cima,4.1L V8,4130 cc,270.0,210.0,8.0,"$60,000 ",Petrol,5,390 Nm,4130.0,390.0,5.0,60000.0,1.2857142857142858
Nissan,Leopard J. Ferie,3.0L V6 Turbo,2960 cc,255.0,215.0,6.5,"$45,000 ",Petrol,5,340 Nm,2960.0,340.0,5.0,45000.0,1.186046511627907
Nissan,Gloria Gran Turismo,3.0L V6 Turbo,2960 cc,255.0,220.0,6.5,"$50,000 ",Petrol,5,340 Nm,2960.0,340.0,5.0,50000.0,1.1590909090909092
Nissan,Infiniti Q45*,4.5L V8,4494 cc,340.0,240.0,6.2,"$50,000 ",Petrol,5,450 Nm,4494.0,450.0,5.0,50000.0,1.4166666666666667
Nissan,Datsun 240Z,2.4L Inline-6,2393 cc,151.0,210.0,8.0,"$45,000 ",Petrol,2,198 Nm,2393.0,198.0,2.0,45000.0,0.719047619047619
Nissan,280ZX,2.8L Inline-6,2753 cc,145.0,205.0,9.5,"$35,000 ",Petrol,2,210 Nm,2753.0,210.0,2.0,35000.0,0.7073170731707317
Nissan,Silvia S13,1.8L Turbo Inline-4,1809 cc,175.0,215.0,6.8,"$20,000 ",Petrol,4,230 Nm,1809.0,230.0,4.0,20000.0,0.813953488372093
Nissan,200SX,2.0L Turbo Inline-4,1998 cc,200.0,225.0,7.0,"$25,000 ",Petrol,4,260 Nm,1998.0,260.0,4.0,25000.0,0.8888888888888888
Nissan,NX Coupe,1.8L Inline-4,1839 cc,140.0,200.0,9.0,"$18,000 ",Petrol,4,180 Nm,1839.0,180.0,4.0,18000.0,0.7
Nissan,NV2500,4.0L V6,3954 cc,261.0,160.0,10.0,"$36,000 ",Petrol,2,385 Nm,3954.0,385.0,2.0,36000.0,1.63125
Nissan,NV3500,5.6L V8,5552 cc,375.0,170.0,9.0,"$42,000 ",Petrol,2,525 Nm,5552.0,525.0,2.0,42000.0,2.2058823529411766
Nissan,NT400 Cabstar,3.0L Inline-4 Diesel,2953 cc,150.0,140.0,15.0,"$35,000 ",Diesel,3,350 Nm,2953.0,350.0,3.0,35000.0,1.0714285714285714
Porsche,Panamera,2.9L V6 Twin Turbo,2894 cc,330.0,270.0,5.6,"$88,000 ",Petrol,4,450 Nm,2894.0,450.0,4.0,88000.0,1.2222222222222223
Porsche,Panamera 4,2.9L V6 Twin Turbo,2894 cc,330.0,270.0,5.4,"$92,000 ",Petrol,4,450 Nm,2894.0,450.0,4.0,92000.0,1.2222222222222223
Porsche,Panamera 4S,2.9L V6 Twin Turbo,2894 cc,440.0,289.0,4.4,"$105,000 ",Petrol,4,550 Nm,2894.0,550.0,4.0,105000.0,1.5224913494809689
Porsche,Panamera Turbo S,4.0L V8 Twin Turbo,3996 cc,620.0,315.0,3.1,"$180,000 ",Petrol,4,820 Nm,3996.0,820.0,4.0,180000.0,1.9682539682539681
Porsche,Panamera GTS,4.0L V8 Twin Turbo,3996 cc,473.0,300.0,3.9,"$130,000 ",Petrol,4,620 Nm,3996.0,620.0,4.0,130000.0,1.5766666666666667
Porsche,Panamera Platinum Edition,2.9L V6 Twin Turbo,2894 cc,330.0,270.0,5.4,"$102,000 ",Petrol,4,450 Nm,2894.0,450.0,4.0,102000.0,1.2222222222222223
Porsche,Panamera E-Hybrid,2.9L V6 + Electric Motor,17.9 kWh Battery,455.0,280.0,4.4,"$115,000 ",Hybrid (Petrol),4,700 Nm,2500.0,700.0,4.0,115000.0,1.625
Porsche,Panamera 4 E-Hybrid Sport Turismo,2.9L V6 + Electric Motor,17.9 kWh Battery,455.0,280.0,4.4,"$120,000 ",Hybrid (Petrol),4,700 Nm,2500.0,700.0,4.0,120000.0,1.625
Porsche,Panamera Turbo S E-Hybrid,4.0L V8 + Electric Motor,17.9 kWh Battery,690.0,315.0,3.2,"$190,000 ",Hybrid (Petrol),4,870 Nm,2500.0,870.0,4.0,190000.0,2.1904761904761907
Porsche,Panamera 4 Executive,2.9L V6 Twin Turbo,2894 cc,330.0,270.0,5.6,"$95,000 ",Petrol,4,450 Nm,2894.0,450.0,4.0,95000.0,1.2222222222222223
Porsche,Cayenne,3.0L V6 Turbo,2995 cc,335.0,245.0,5.9,"$80,000 ",Petrol,5,450 Nm,2995.0,450.0,5.0,80000.0,1.3673469387755102
Porsche,Cayenne Coupe,3.0L V6 Turbo,2995 cc,335.0,245.0,6.0,"$85,000 ",Petrol,5,450 Nm,2995.0,450.0,5.0,85000.0,1.3673469387755102
Porsche,Cayenne S,2.9L V6 Twin Turbo,2894 cc,434.0,265.0,5.0,"$95,000 ",Petrol,5,550 Nm,2894.0,550.0,5.0,95000.0,1.6377358490566039
Porsche,Cayenne Turbo,4.0L V8 Twin Turbo,3996 cc,541.0,286.0,4.0,"$130,000 ",Petrol,5,770 Nm,3996.0,770.0,5.0,130000.0,1.8916083916083917
Porsche,Cayenne GTS,4.0L V8 Twin Turbo,3996 cc,453.0,270.0,4.5,"$110,000 ",Petrol,5,620 Nm,3996.0,620.0,5.0,110000.0,1.6777777777777778
Porsche,Cayenne Turbo S E-Hybrid,4.0L V8 + Electric Motor,17.9 kWh Battery,670.0,295.0,3.6,"$170,000 ",Hybrid (Petrol),5,900 Nm,2500.0,900.0,5.0,170000.0,2.2711864406779663
Porsche,Macan,2.0L I4 Turbo,1984 cc,261.0,232.0,6.2,"$60,000 ",Petrol,5,400 Nm,1984.0,400.0,5.0,60000.0,1.125
Porsche,Macan S,2.9L V6 Twin Turbo,2894 cc,375.0,259.0,4.8,"$75,000 ",Petrol,5,520 Nm,2894.0,520.0,5.0,75000.0,1.4478764478764479
Porsche,Macan GTS,2.9L V6 Twin Turbo,2894 cc,434.0,272.0,4.5,"$85,000 ",Petrol,5,550 Nm,2894.0,550.0,5.0,85000.0,1.5955882352941178
Porsche,Macan T,2.0L I4 Turbo,1984 cc,261.0,232.0,6.2,"$65,000 ",Petrol,5,400 Nm,1984.0,400.0,5.0,65000.0,1.125
Porsche,911 Carrera,3.0L Flat-6 Twin Turbo,2981 cc,379.0,293.0,4.2,"$110,000 ",Petrol,4,450 Nm,2981.0,450.0,4.0,110000.0,1.2935153583617747
Porsche,911 Carrera S,3.0L Twin-Turbo Flat-6,2981 cc,443.0,308.0,3.5,"$131,300 ",Petrol,4,528 Nm,2981.0,528.0,4.0,131300.0,1.4383116883116882
Porsche,911 Carrera 4,3.0L Twin-Turbo Flat-6,2981 cc,379.0,293.0,4.2,"$106,500 ",Petrol,4,450 Nm,2981.0,450.0,4.0,106500.0,1.2935153583617747
Porsche,911 Carrera 4S,3.0L Twin-Turbo Flat-6,2981 cc,443.0,306.0,3.4,"$113,300 ",Petrol,4,528 Nm,2981.0,528.0,4.0,113300.0,1.4477124183006536
Porsche,911 Targa 4,3.0L Twin-Turbo Flat-6,2981 cc,379.0,289.0,4.4,"$121,300 ",Petrol,4,450 Nm,2981.0,450.0,4.0,121300.0,1.3114186851211074
Porsche,911 Turbo,3.8L Twin-Turbo Flat-6,3745 cc,572.0,320.0,2.7,"$197,200 ",Petrol,4,750 Nm,3745.0,750.0,4.0,197200.0,1.7875
Porsche,911 Turbo S,3.8L Twin-Turbo Flat-6,3745 cc,640.0,330.0,2.6,"$230,400 ",Petrol,4,800 Nm,3745.0,800.0,4.0,230400.0,1.9393939393939394
Porsche,911 GT3,4.0L Naturally Aspirated Flat-6,3996 cc,502.0,318.0,3.4,"$161,100 ",Petrol,2,469 Nm,3996.0,469.0,2.0,161100.0,1.578616352201258
Porsche,911 GT3 RS,4.0L Naturally Aspirated Flat-6,3996 cc,518.0,296.0,3.2,"$241,300 ",Petrol,2,465 Nm,3996.0,465.0,2.0,241300.0,1.75
Porsche,911 Dakar,3.0L Twin-Turbo Flat-6,2981 cc,473.0,240.0,3.4,"$222,000 ",Petrol,2,570 Nm,2981.0,570.0,2.0,222000.0,1.9708333333333334
Porsche,Taycan,Dual Electric Motors,79.2 kWh,402.0,230.0,5.4,"$86,700 ",Electric,4,344 Nm,2500.0,344.0,4.0,86700.0,1.7478260869565216
Porsche,Taycan 4S,Dual Electric Motors,79.2 kWh,522.0,250.0,4.0,"$103,800 ",Electric,4,640 Nm,2500.0,640.0,4.0,103800.0,2.088
Porsche,Taycan Turbo,Dual Electric Motors,93.4 kWh,670.0,260.0,3.2,"$150,900 ",Electric,4,850 Nm,2500.0,850.0,4.0,150900.0,2.576923076923077
Porsche,Taycan Turbo S,Dual Electric Motors,93.4 kWh,750.0,260.0,2.8,"$185,000 ",Electric,4,1050 Nm,2500.0,1050.0,4.0,185000.0,2.8846153846153846
Porsche,Taycan GTS,Dual Electric Motors,93.4 kWh,590.0,250.0,3.5,"$132,750 ",Electric,4,850 Nm,2500.0,850.0,4.0,132750.0,2.36
Porsche,Taycan Cross Turismo,Dual Electric Motors,93.4 kWh,469.0,220.0,4.8,"$97,700 ",Electric,5,500 Nm,2500.0,500.0,5.0,97700.0,2.131818181818182
Porsche,Taycan Sport Turismo,Dual Electric Motors,79.2 kWh,509.0,240.0,4.1,"$104,000 ",Electric,5,650 Nm,2500.0,650.0,5.0,104000.0,2.120833333333333
Porsche,718 Cayman,2.0L Turbocharged Flat-4,1988 cc,300.0,275.0,4.9,"$63,400 ",Petrol,2,380 Nm,1988.0,380.0,2.0,63400.0,1.0909090909090908
Porsche,718 Cayman S,2.5L Turbocharged Flat-4,2497 cc,350.0,285.0,4.4,"$75,400 ",Petrol,2,420 Nm,2497.0,420.0,2.0,75400.0,1.2280701754385965
Porsche,718 Cayman GT4,4.0L Naturally Aspirated Flat-6,3995 cc,414.0,302.0,4.2,"$100,200 ",Petrol,2,420 Nm,3995.0,420.0,2.0,100200.0,1.3708609271523178
Porsche,718 Cayman GT4 RS,4.0L Naturally Aspirated Flat-6,3996 cc,493.0,315.0,3.2,"$141,700 ",Petrol,2,450 Nm,3996.0,450.0,2.0,141700.0,1.565079365079365
Porsche,718 Boxster,2.0L Turbo Flat-4,1988 cc,300.0,275.0,4.9,"$65,500 ",Petrol,2,380 Nm,1988.0,380.0,2.0,65500.0,1.0909090909090908
Porsche,718 Boxster T,2.0L Turbo Flat-4,1988 cc,300.0,275.0,4.7,"$69,600 ",Petrol,2,380 Nm,1988.0,380.0,2.0,69600.0,1.0909090909090908
Porsche,718 Boxster GTS,4.0L Naturally Aspirated Flat-6,3995 cc,394.0,293.0,4.3,"$90,300 ",Petrol,2,430 Nm,3995.0,430.0,2.0,90300.0,1.3447098976109215
Porsche,718 Spyder,4.0L Naturally Aspirated Flat-6,3995 cc,414.0,301.0,4.1,"$98,300 ",Petrol,2,420 Nm,3995.0,420.0,2.0,98300.0,1.3754152823920265
Porsche,Panamera Base,2.9L Twin-Turbo V6,2894 cc,325.0,265.0,5.6,"$92,300 ",Petrol,4,450 Nm,2894.0,450.0,4.0,92300.0,1.2264150943396226
Porsche,Panamera 4 E-Hybrid,2.9L Twin-Turbo V6 + Electric Motor,2894 cc,462.0,280.0,4.4,"$113,300 ",Hybrid,4,700 Nm,2894.0,700.0,4.0,113300.0,1.65
Porsche,Panamera 4 Sport Turismo,2.9L Twin-Turbo V6,2894 cc,325.0,265.0,5.5,"$101,400 ",Petrol,4,450 Nm,2894.0,450.0,4.0,101400.0,1.2264150943396226
Porsche,Panamera Turbo S E-Hybrid Sport Turismo,4.0L Twin-Turbo V8 + Electric Motor,3996 cc,690.0,315.0,3.2,"$200,200 ",Hybrid,4,870 Nm,3996.0,870.0,4.0,200200.0,2.1904761904761907
Porsche,Panamera 4S E-Hybrid Executive,2.9L Twin-Turbo V6 + Electric Motor,2894 cc,560.0,295.0,3.7,"$128,900 ",Hybrid,4,750 Nm,2894.0,750.0,4.0,128900.0,1.8983050847457628
Porsche,Panamera Platinum Edition,2.9L Twin-Turbo V6,2894 cc,325.0,265.0,5.6,"$98,300 ",Petrol,4,450 Nm,2894.0,450.0,4.0,98300.0,1.2264150943396226
Porsche,Panamera GTS Sport Turismo,4.0L Twin-Turbo V8,3996 cc,473.0,300.0,3.9,"$136,900 ",Petrol,4,620 Nm,3996.0,620.0,4.0,136900.0,1.5766666666666667
Porsche,Panamera Turbo Executive,4.0L Twin-Turbo V8,3996 cc,550.0,306.0,3.8,"$175,200 ",Petrol,4,770 Nm,3996.0,770.0,4.0,175200.0,1.7973856209150327
Porsche,Panamera Turbo S Exclusive Series,4.0L Twin-Turbo V8,3996 cc,570.0,310.0,3.8,"$290,000 ",Petrol,4,800 Nm,3996.0,800.0,4.0,290000.0,1.8387096774193548
Porsche,Panamera 4S,2.9L Twin-Turbo V6,2894 cc,443.0,289.0,4.1,"$105,000 ",Petrol,4,550 Nm,2894.0,550.0,4.0,105000.0,1.532871972318339
Porsche,Macan Base,2.0L Turbo Inline-4,1984 cc,265.0,232.0,6.4,"$58,000 ",Petrol,5,400 Nm,1984.0,400.0,5.0,58000.0,1.1422413793103448
Porsche,Macan T,2.0L Turbo Inline-4,1984 cc,265.0,233.0,6.2,"$63,000 ",Petrol,5,400 Nm,1984.0,400.0,5.0,63000.0,1.1373390557939915
Porsche,Macan S,2.9L Twin-Turbo V6,2894 cc,375.0,259.0,4.6,"$70,400 ",Petrol,5,520 Nm,2894.0,520.0,5.0,70400.0,1.4478764478764479
Porsche,Macan GTS,2.9L Twin-Turbo V6,2894 cc,434.0,272.0,4.3,"$82,900 ",Petrol,5,550 Nm,2894.0,550.0,5.0,82900.0,1.5955882352941178
Porsche,Macan EV,Dual Electric Motors,95 kWh,603.0,240.0,4.0,"$85,000 ",Electric,5,750 Nm,2500.0,750.0,5.0,85000.0,2.5125
Porsche,Cayenne Base,3.0L Turbocharged V6,2995 cc,335.0,245.0,5.9,"$72,200 ",Petrol,5,450 Nm,2995.0,450.0,5.0,72200.0,1.3673469387755102
Porsche,Cayenne E-Hybrid,3.0L V6 + Electric Motor,2995 cc,455.0,253.0,4.8,"$91,000 ",Hybrid,5,700 Nm,2995.0,700.0,5.0,91000.0,1.7984189723320159
Porsche,Cayenne S Coupe,2.9L Twin-Turbo V6,2894 cc,434.0,263.0,4.7,"$94,300 ",Petrol,4,550 Nm,2894.0,550.0,4.0,94300.0,1.650190114068441
Porsche,Cayenne Turbo GT,4.0L Twin-Turbo V8,3996 cc,631.0,300.0,3.3,"$182,150 ",Petrol,4,850 Nm,3996.0,850.0,4.0,182150.0,2.1033333333333335
Porsche,Cayenne Platinum Edition,3.0L Turbocharged V6,2995 cc,335.0,245.0,5.8,"$79,000 ",Petrol,5,450 Nm,2995.0,450.0,5.0,79000.0,1.3673469387755102
Porsche,Cayenne Turbo S E-Hybrid Coupe,4.0L Twin-Turbo V8 + Electric Motor,3996 cc,670.0,295.0,3.6,"$167,800 ",Hybrid,4,900 Nm,3996.0,900.0,4.0,167800.0,2.2711864406779663
Porsche,Cayenne GTS Coupe,4.0L Twin-Turbo V8,3996 cc,453.0,270.0,4.5,"$111,200 ",Petrol,4,620 Nm,3996.0,620.0,4.0,111200.0,1.6777777777777778
Porsche,Cayenne Diesel (Regional Markets),3.0L Turbo Diesel V6,2967 cc,262.0,221.0,7.3,"$69,000 ",Diesel,5,580 Nm,2967.0,580.0,5.0,69000.0,1.1855203619909502
Porsche,Cayenne S Hybrid,3.0L V6 + Electric Motor,2995 cc,380.0,242.0,6.5,"$85,500 ",Hybrid,5,580 Nm,2995.0,580.0,5.0,85500.0,1.5702479338842976
Porsche,Cayenne Coupe Turbo E-Hybrid,4.0L Twin-Turbo V8 + Electric Motor,3996 cc,728.0,295.0,3.6,"$182,900 ",Hybrid,4,950 Nm,3996.0,950.0,4.0,182900.0,2.4677966101694917
Porsche,Taycan Base,Dual Electric Motors,79.2 kWh,321.0,230.0,5.4,"$86,700 ",Electric,4,345 Nm,2500.0,345.0,4.0,86700.0,1.3956521739130434
Cadillac,CT4,2.0L Turbo Inline-4 Gasoline,2000 cc,237.0,250.0,6.0,"$34,395 ",Petrol,5,350 Nm,2000.0,350.0,5.0,34395.0,0.948
Cadillac,CT4-V,2.7L Turbo Inline-4 Gasoline,2700 cc,325.0,260.0,4.9,"$46,595 ",Petrol,5,500 Nm,2700.0,500.0,5.0,46595.0,1.25
Cadillac,CT5,2.0L Turbo Inline-4 Gasoline,2000 cc,237.0,240.0,6.6,"$38,195 ",Petrol,5,350 Nm,2000.0,350.0,5.0,38195.0,0.9875
Cadillac,CT5-V,3.0L Twin-Turbo V6 Gasoline,3000 cc,360.0,250.0,4.6,"$50,995 ",Petrol,5,550 Nm,3000.0,550.0,5.0,50995.0,1.44
Porsche,Taycan Cross Turismo 4,Dual Electric Motors,93.4 kWh,375.0,240.0,5.1,"$94,800 ",Electric,4,500 Nm,2500.0,500.0,4.0,94800.0,1.5625
Porsche,Taycan Cross Turismo GTS,Dual Electric Motors,93.4 kWh,590.0,250.0,3.8,"$139,400 ",Electric,4,620 Nm,2500.0,620.0,4.0,139400.0,2.36
Porsche,Taycan Sport Turismo Base,Dual Electric Motors,79.2 kWh,375.0,230.0,5.4,"$90,500 ",Electric,4,500 Nm,2500.0,500.0,4.0,90500.0,1.6304347826086956
Porsche,Taycan Sport Turismo GTS,Dual Electric Motors,93.4 kWh,590.0,250.0,3.7,"$136,700 ",Electric,4,620 Nm,2500.0,620.0,4.0,136700.0,2.36
Porsche,Taycan Turbo S Cross Turismo,Dual Electric Motors,93.4 kWh,750.0,260.0,2.9,"$190,000 ",Electric,4,1050 Nm,2500.0,1050.0,4.0,190000.0,2.8846153846153846
Porsche,911 Carrera Base,3.0L Twin-Turbo Flat-6,2981 cc,379.0,293.0,4.2,"$106,100 ",Petrol,4,450 Nm,2981.0,450.0,4.0,106100.0,1.2935153583617747
Porsche,911 Carrera S Cabriolet,3.0L Twin-Turbo Flat-6,2981 cc,443.0,304.0,3.9,"$129,900 ",Petrol,4,530 Nm,2981.0,530.0,4.0,129900.0,1.457236842105263
Porsche,911 Carrera 4,3.0L Twin-Turbo Flat-6,2981 cc,379.0,293.0,4.4,"$113,300 ",Petrol,4,450 Nm,2981.0,450.0,4.0,113300.0,1.2935153583617747
Porsche,911 Carrera 4 GTS,3.0L Twin-Turbo Flat-6,2981 cc,473.0,311.0,3.3,"$137,000 ",Petrol,4,570 Nm,2981.0,570.0,4.0,137000.0,1.5209003215434083
Porsche,911 Targa 4 GTS,3.0L Twin-Turbo Flat-6,2981 cc,473.0,307.0,3.5,"$157,300 ",Petrol,4,570 Nm,2981.0,570.0,4.0,157300.0,1.5407166123778502
Porsche,911 Turbo Cabriolet,3.8L Twin-Turbo Flat-6,3745 cc,572.0,320.0,2.9,"$184,100 ",Petrol,4,750 Nm,3745.0,750.0,4.0,184100.0,1.7875
Porsche,911 Turbo S Coupe,3.8L Twin-Turbo Flat-6,3745 cc,640.0,330.0,2.7,"$207,000 ",Petrol,4,800 Nm,3745.0,800.0,4.0,207000.0,1.9393939393939394
Porsche,911 GT3 Touring,4.0L Naturally Aspirated Flat-6,3996 cc,502.0,318.0,3.9,"$170,000 ",Petrol,2,470 Nm,3996.0,470.0,2.0,170000.0,1.578616352201258
